domain,model,fold,seed,stage,n_models,accuracy,risk_precision,risk_f1,ap,roc_auc,risk_recall,recall_at_20,threshold,n,prevalence
oulad,LR,2,2026,75pct,1,0.8693104121898808,0.8878923766816144,0.780295566502463,0.8838349353155087,0.9109681121318948,0.6959578207381371,0.5811364967779731,0.5,5119,0.3334635671029498
oulad,LR,2,2026,100pct,1,0.904456041750301,0.9581239530988275,0.8277858176555717,0.9123138326502528,0.9314861000141874,0.7286624203821656,0.6286624203821656,0.61,4982,0.3151344841429145
oulad,DT,2,2026,20pct,1,0.6610455311973018,0.580379746835443,0.6460021134202184,0.7024247536282597,0.7365361542264978,0.7283558379666402,0.3617950754567117,0.4,5930,0.4246205733558179
oulad,DT,2,2026,35pct,1,0.7371590506553312,0.6767200754005656,0.6593204775022957,0.754605408841067,0.7904298746537839,0.6427931960608774,0.4270367054610564,0.49,5646,0.39567835635848386
oulad,DT,2,2026,50pct,1,0.7837389380530974,0.7337047353760445,0.6918833727344366,0.8123008440343955,0.8462728173747665,0.654572564612326,0.48956262425447317,0.57,5424,0.37094395280235987
oulad,DT,2,2026,75pct,1,0.8445008790779449,0.8152249134948096,0.7474619289340102,0.8545769088302244,0.8877643157510863,0.690099589923843,0.5723491505565319,0.6,5119,0.3334635671029498
oulad,DT,2,2026,100pct,1,0.8920112404656765,0.9777777777777777,0.7969811320754717,0.8848657325316192,0.9115072505432308,0.6726114649681528,0.6305732484076433,0.78,4982,0.3151344841429145
oulad,RF,2,2026,20pct,1,0.7096121416526139,0.6585657370517928,0.6575178997613366,0.7457179508163007,0.7742457122318369,0.6564733915806196,0.3852263701350278,0.48,5930,0.4246205733558179
oulad,RF,2,2026,35pct,1,0.7561105207226355,0.6941549614861804,0.6899346993920288,0.7911111464757702,0.8214360868638887,0.6857654431512982,0.4386750223813787,0.47,5646,0.39567835635848386
oulad,RF,2,2026,50pct,1,0.8128687315634219,0.8019382192610539,0.7229047229047229,0.8455445521661438,0.8747490147042714,0.658051689860835,0.5029821073558648,0.51,5424,0.37094395280235987
oulad,RF,2,2026,75pct,1,0.8683336589177574,0.8823094004441154,0.7795945062132112,0.8896217604671119,0.9148350252151165,0.6983011130638547,0.5864089045108377,0.53,5119,0.3334635671029498
oulad,RF,2,2026,100pct,1,0.9060618225612204,0.942215088282504,0.8338068181818182,0.9204005840991386,0.9410312796350088,0.7477707006369426,0.6331210191082802,0.5,4982,0.3151344841429145
oulad,SVM,2,2026,20pct,1,0.6738617200674536,0.5900678593460826,0.6642361111111111,0.7302493858112777,0.7692189506363095,0.7597299444003177,0.37370929308975376,0.53,5930,0.4246205733558179
oulad,SVM,2,2026,35pct,1,0.7414098476797732,0.6463691376701967,0.7006970069700696,0.793986356178141,0.8277756845343363,0.7649955237242614,0.43822739480752015,0.48,5646,0.39567835635848386
oulad,SVM,2,2026,50pct,1,0.7999631268436578,0.723589001447178,0.7343941248470012,0.8413771696977435,0.8717874464817192,0.7455268389662028,0.4970178926441352,0.41,5424,0.37094395280235987
oulad,SVM,2,2026,75pct,1,0.855245165071303,0.8053097345132744,0.7747035573122529,0.8847419335126261,0.9112419655360211,0.7463386057410663,0.5828939660222613,0.32,5119,0.3334635671029498
oulad,SVM,2,2026,100pct,1,0.9026495383380169,0.9532163742690059,0.8247199132634623,0.9087686490226796,0.9287772268725591,0.7267515923566878,0.6292993630573248,0.38,4982,0.3151344841429145
oulad,XGB,2,2026,20pct,1,0.6912310286677908,0.6128820243181071,0.6707426721812624,0.7600791417559672,0.7850088390551686,0.7406671961874504,0.39555202541699763,0.45,5930,0.4246205733558179
oulad,XGB,2,2026,35pct,1,0.749025859015232,0.6739037888463176,0.6908138773728999,0.7959148948425483,0.8244672156095555,0.7085944494180841,0.44359892569382275,0.49,5646,0.39567835635848386
oulad,XGB,2,2026,50pct,1,0.8123156342182891,0.7849770642201835,0.7289669861554846,0.8472910976763557,0.8756677403340799,0.6804174950298211,0.5044731610337972,0.56,5424,0.37094395280235987
oulad,XGB,2,2026,75pct,1,0.8669662043367845,0.844758064516129,0.7868544600938967,0.8912276116651384,0.9159285501874566,0.7363796133567663,0.5869947275922671,0.52,5119,0.3334635671029498
oulad,XGB,2,2026,100pct,1,0.9052589321557607,0.9456168831168831,0.8315488936473947,0.9187018148317193,0.9389772701816743,0.7420382165605095,0.6331210191082802,0.61,4982,0.3151344841429145
oulad,CatBoost,2,2026,20pct,1,0.7129848229342327,0.6546626231993935,0.6698991466252909,0.7595650426170739,0.7859436674932282,0.6858617950754567,0.3999205718824464,0.53,5930,0.4246205733558179
oulad,CatBoost,2,2026,35pct,1,0.748848742472547,0.6658536585365854,0.697912228376651,0.7981313742883396,0.8286137399100127,0.7332139659803044,0.44359892569382275,0.49,5646,0.39567835635848386
oulad,CatBoost,2,2026,50pct,1,0.818952802359882,0.823086574654956,0.7276760953965613,0.8490515835084155,0.8773344691522611,0.6520874751491054,0.5049701789264414,0.61,5424,0.37094395280235987
oulad,CatBoost,2,2026,75pct,1,0.8691150615354561,0.8477531857813548,0.7904940587867417,0.8908533744334096,0.9162516800348336,0.7404803749267721,0.5846514352665495,0.53,5119,0.3334635671029498
oulad,CatBoost,2,2026,100pct,1,0.9042553191489362,0.9505358615004122,0.828602227811714,0.9184717301332684,0.9385675136834403,0.7343949044585987,0.632484076433121,0.66,4982,0.3151344841429145
oulad,MLP,2,2026,20pct,1,0.6844856661045531,0.6070837471036081,0.6622133959198411,0.7360081788915303,0.7642446832978405,0.7283558379666402,0.3796664019062748,0.33,5930,0.4246205733558179
oulad,MLP,2,2026,35pct,1,0.7495572086432872,0.6930320150659134,0.6755392381826526,0.781682778962461,0.8099334226139562,0.6589077887197852,0.4341987466427932,0.43,5646,0.39567835635848386
oulad,MLP,2,2026,50pct,1,0.8062315634218289,0.7903323262839879,0.7133896918461958,0.834594558506033,0.862572950340163,0.6500994035785288,0.4985089463220676,0.53,5424,0.37094395280235987
oulad,MLP,2,2026,75pct,1,0.8583707755420981,0.8295302013422818,0.7732248983421958,0.8820907518452277,0.908435955389538,0.7240773286467487,0.5834797891036907,0.49,5119,0.3334635671029498
oulad,MLP,2,2026,100pct,1,0.8966278602970694,0.9111457521434139,0.8194882579740624,0.9113348882443111,0.9335274154165515,0.7445859872611464,0.6337579617834395,0.56,4982,0.3151344841429145
